RNK;NAME;ROLE;NAT;HEIGHT;AGE;TM NAME;GP;W;L;W%;MIN;PTS;2PTM;2PTA;2PT%;3PTM;3PTA;3PT%;FGM;FGA;FG%;FTM;FTA;FT%;OR;DR;TR;AST;TO;ST;BLK;BLKA;PF;DF;VAL;+ / -;POSS;USG%;PPP;OFF RTG (ON);DEF RTG (ON);NET RTG (ON);IND OFF RTG;IND DEF RTG;IND NET RTG;eFG%;TS%;RIM FREQ;RIM PPS;PAINT FREQ;PAINT PPS;MID FREQ;MID PPS;C3 FREQ;C3 PPS;L3 FREQ;L3 PPS;FT Ratio;TO%;LTO%;DTO%;AST%;AST% (2P);AST% (3P);AST% (FT);AST Ratio;AST/TO;OR%;OR% (after 2P);OR% (after 3P);OR% (after FT);DR%;DR% (after 2P);DR% (after 3P);DR% (after FT);TR%;ST%;BLK%;BLK% (2P);BLK% (3P);PF 100 Poss;DF 100 Poss;PER;OFF WIN SHARE;DEF WIN SHARE;WIN SHARE;WIN Share per 40;OBPM;DBPM;BPM;VORP;TM PACE (ON);TM OFF RTG (ON);TM DEF RTG (ON);TM NET RTG (ON);TM TS% (ON);TM OR% (ON);TM TO% (ON);TM FT Ratio (ON);OPP TS% (ON);OPP OR% (ON);OPP TO% (ON);OPP FT Ratio (ON);TM PACE (OFF);TM OFF RTG (OFF);TM DEF RTG (OFF);TM NET RTG (OFF);TM TS% (OFF);TM OR% (OFF);TM TO% (OFF);TM FT Ratio (OFF);OPP TS% (OFF);OPP OR% (OFF);OPP TO% (OFF);OPP FT Ratio (OFF);TM PACE (NET);TM OFF RTG (NET);TM DEF RTG (NET);TM NET RTG (NET);TM TS% (NET);TM OR% (NET);TM TO% (NET);TM FT Ratio (NET);OPP TS% (NET);OPP OR% (NET);OPP TO% (NET);OPP FT Ratio (NET)
74;Adam Hanga;F;HUN;201;35;Crvena Zvezda Meridianbet Belgrade;26;8;18;0,307692308;20,07692308;7,961538462;1,615384615;3,423076923;0,471910112;1,269230769;3,807692308;0,333333333;2,884615385;7,230769231;0,39893617;0,923076923;1,730769231;0,533333333;0,538461538;2,384615385;2,923076923;2,384615385;1,307692308;0,961538462;0,307692308;0,192307692;1,961538462;2,269230769;8,192307692;-1,423076923;9,346153846;0,22293578;0,851851852;109,3247588;112,8068303;-3,482071467;101,9607688;101,0788187;0,881950052;0,486702128;0,495215311;0,057613169;1,571428571;0,267489712;0,861538462;0,041152263;0,6;0,020576132;2,4;0,382716049;0,935483871;0,086419753;0,139917695;0,082304527;0,057613169;0,16802168;0,174129353;0,207317073;0,11627907;0,203278689;1,823529412;0,028747433;0,036363636;0,021929825;0,027027027;0,135371179;0,09375;0,173913043;0,111111111;0,08042328;0,026680896;0,00982801;0,006289308;0;5,442902882;6,323687031;13,3177233;-0,167673863;1,128178844;0,960504981;0,073601914;-0,184676171;-0,013454331;-0,198130502;0,715106884;71,35073129;109,3247588;112,8068303;-3,482071467;0,545454545;0,318275154;0,142201835;0,102752294;0,56950431;0,358078603;0,178166838;0,117404737;71,26414547;116,6123779;121,7105263;-5,098148466;0,594684385;0,339578454;0,154494382;0,088014981;0,623595506;0,307125307;0,126712329;0,088184932;0,086585819;-7,287619008;-8,903696006;1,616076999;-0,04922984;-0,0213033;-0,012292547;0,014737312;-0,054091195;0,050953295;0,05145451;0,029219806
75;Dalibor Ilic;F;BIH;206;24;Crvena Zvezda Meridianbet Belgrade;14;4;10;0,285714286;9,571428571;2,142857143;0,714285714;1,071428571;0,666666667;0,214285714;0,5;0,428571429;0,928571429;1,571428571;0,590909091;0,071428571;0,285714286;0,25;0,642857143;1,214285714;1,857142857;0,428571429;0,214285714;0,214285714;0,071428571;0,142857143;1,285714286;0,5;2,714285714;-1,285714286;1,928571429;0,103448276;1,111111111;105,7268722;110,2564103;-4,52953801;119,6591798;101,4039973;18,25518243;0,659090909;0,625;0,333333333;1,777777778;0,222222222;0,666666667;0;-;0,037037037;3;0,222222222;1;0,074074074;0,111111111;0,074074074;0,037037037;0,063829787;0,068965517;0,090909091;0;0,181818182;2;0,075;0,111111111;0,038461538;0;0,134920635;0,152777778;0,090909091;0,25;0,105691057;0,012820513;0,004807692;0,007518797;0;7,692307692;3,083700441;10,61807277;0,089561726;0,283910134;0,37347186;0,111484137;-0,654295839;0,593349486;-0,060946352;0,244582736;68,7705125;105,7268722;110,2564103;-4,52953801;0,526315789;0,283333333;0,126436782;0,068965517;0,546610169;0,293650794;0,14516129;0,112903226;71,18979236;119,2857143;121,0906175;-1,804903196;0,596428571;0,356435644;0,148648649;0,097297297;0,619190815;0,331560284;0,147428571;0,096914286;-2,419279866;-13,55884204;-10,83420723;-2,724634813;-0,070112782;-0,07310231;-0,022211867;-0,02833178;-0,072580645;-0,03790949;-0,002267281;0,01598894
76;Ognjen Kuzmic;C;SRB;214;34;Crvena Zvezda Meridianbet Belgrade;3;2;1;0,666666667;6,666666667;0;0;1,333333333;0;0;0;-;0;1,333333333;0;0;0;-;2;0,333333333;2,333333333;1,666666667;0,333333333;0;0,333333333;0,333333333;0,333333333;0;2;2,333333333;1,666666667;0,119047619;0;163,8888889;152,9411765;10,94771242;145,6111063;144,260917;1,350189289;0;0;0,4;0;0,4;0;0;-;0;-;0;-;-;0,2;0,2;0;0,217391304;0;0,272727273;0,5;0,5;5;0,428571429;0,555555556;0,2;-;0,076923077;0,166666667;0;0;0,259259259;0;0,03030303;0;0;2,941176471;0;12,12351104;0,074910886;-0,039798027;0,035112859;0,070225719;-1,830901945;0,530354622;-1,300547323;0,046087967;70,12987013;163,8888889;152,9411765;10,94771242;0,797297297;0,428571429;0,119047619;0,047619048;0,764705882;0,307692308;0,111111111;0,027777778;70,71688943;113,1443299;104,6632124;8,481117462;0,536674817;0,356481481;0,126068376;0,079059829;0,573320719;0,252747253;0,18419033;0,081350729;-0,587019299;50,74455899;48,27796404;2,466594957;0,260622481;0,072089947;-0,007020757;-0,031440781;0,191385163;0,054945055;-0,073079219;-0,053572951
77;Stefan Lazarevic;SG;SRB;200;28;Crvena Zvezda Meridianbet Belgrade;17;3;14;0,176470588;7,705882353;1,294117647;0,411764706;0,705882353;0,583333333;0,117647059;0,352941176;0,333333333;0,529411765;1,058823529;0,5;0,117647059;0,117647059;1;0,235294118;0,823529412;1,058823529;0,176470588;0,235294118;0,176470588;0;0,117647059;1,529411765;0,294117647;0,588235294;0,117647059;1,352941176;0,091269841;0,956521739;119,266055;110,2564103;9,009644789;95,07924585;102,8448208;-7,765574963;0,555555556;0,578947368;0,043478261;0;0,347826087;1,25;0,130434783;1,333333333;0;-;0,217391304;1,2;0,043478261;0,173913043;0,086956522;0,086956522;0,027522936;0,017857143;0,083333333;0;0,115384615;0,75;0,043010753;0,020833333;0,075;0;0,112903226;0,086206897;0,120689655;0,153846154;0,082949309;0,012820513;0;0;0;11,11111111;2,293577982;3,398900685;-0,044551066;0,26194058;0,217389514;0,066378478;-4,43803449;0,352950905;-4,085083585;-0,215975867;66,0689481;119,266055;110,2564103;9,009644789;0,607476636;0,35483871;0,150793651;0,119047619;0,551282051;0,322580645;0,167346939;0,102040816;72,48708742;114,6217419;119,250646;-4,6289041;0,57456979;0,317948718;0,140273973;0,086027397;0,6134249;0,312676056;0,146775389;0,101000741;-6,418139322;4,644313151;-8,994235738;13,63854889;0,032906846;0,036889992;0,010519678;0,033020222;-0,062142849;0,009904589;0,02057155;0,001040075
78;Branko Lazic;SG;SRB;195;35;Crvena Zvezda Meridianbet Belgrade;22;8;14;0,363636364;13,81818182;2,727272727;0,363636364;0,954545455;0,380952381;0,5;1,727272727;0,289473684;0,863636364;2,681818182;0,322033898;0,5;0,545454545;0,916666667;0,636363636;0,818181818;1,454545455;0,363636364;0,318181818;0,363636364;0,045454545;0;2,590909091;0,863636364;1,045454545;-1,590909091;3,272727273;0,117647059;0,833333333;113,3204633;118,2509506;-4,93048725;96,32424014;112,549637;-16,2253969;0,415254237;0,461538462;0,027777778;2;0,194444444;0,571428571;0,069444444;0,8;0,194444444;1,071428571;0,333333333;0,75;0,083333333;0,097222222;0,069444444;0,027777778;0,033613445;0,035460993;0,037037037;0,023255814;0,1;1,142857143;0,05511811;0,054054054;0,061538462;0;0,073170732;0,090909091;0,0703125;0;0,064;0,015209125;0,002217295;0;0;10,8365019;3,667953668;3,201826418;-0,123214564;0,291723463;0,168508898;0,022172223;-2,982289497;-0,123187747;-3,105477244;-0,301961226;68,32646331;113,3204633;118,2509506;-4,93048725;0,573242188;0,366141732;0,163398693;0,083333333;0,614219882;0,288617886;0,172634271;0,106138107;73,51538795;113,5849057;115,2526215;-1,667715884;0,568460812;0,320150659;0,139723802;0,097481722;0,592066601;0,326530612;0,147081712;0,103501946;-5,188924636;-0,26444234;2,998329026;-3,262771366;0,004781375;0,045991073;0,023674891;-0,014148389;0,02215328;-0,037912726;0,025552559;0,002636162
79;Luka Mitrovic;PF;SRB;206;31;Crvena Zvezda Meridianbet Belgrade;31;9;22;0,290322581;19,67741935;9,419354839;3,677419355;6,161290323;0,596858639;0,032258065;0,096774194;0,333333333;3,709677419;6,258064516;0,592783505;1,967741935;2,870967742;0,685393258;2,096774194;2,838709677;4,935483871;1,709677419;1,193548387;0,64516129;0,258064516;0,451612903;2,516129032;2,935483871;12,29032258;-2;8,741935484;0,214060032;1,077490775;112,6617375;119,273743;-6,612005494;120,0317861;109,0452284;10,98655766;0,595360825;0,623931624;0,217712177;1,593220339;0,468634686;1,007874016;0,018450185;1,2;0,003690037;0;0,007380074;1,5;0,147601476;0,136531365;0,062730627;0,073800738;0,13022113;0,147058824;0,157024793;0,048780488;0,163580247;1,432432432;0,12195122;0,112840467;0,142259414;0,054054054;0,177777778;0,17167382;0,16017316;0,2;0,148832685;0,018621974;0,00862069;0,007604563;0;7,262569832;8,410351201;21,32451866;0,940727326;0,793894273;1,734621599;0,113745679;1,311049236;0,744247916;2,055297153;1,57739803;71,04593582;112,6617375;119,273743;-6,612005494;0,570692884;0,341463415;0,156398104;0,098736177;0,616062841;0,296969697;0,169528567;0,104589447;71,65314804;113,3628319;114,0957447;-0,732912822;0,559388646;0,329246935;0,133888048;0,083207262;0,58025248;0,314126394;0,130254997;0,096485183;-0,60721222;-0,701094335;5,177998336;-5,879092671;0,011304238;0,012216479;0,022510056;0,015528915;0,035810361;-0,017156697;0,03927357;0,008104265
80;Shabazz Napier;PG;USA;185;33;Crvena Zvezda Meridianbet Belgrade;12;5;7;0,416666667;17,75;9,75;1,833333333;4,166666667;0,44;1,5;4,916666667;0,305084746;3,333333333;9,083333333;0,366972477;1,583333333;1,916666667;0,826086957;0,416666667;1,25;1,666666667;2,333333333;1,833333333;1,333333333;0;0,416666667;1,333333333;2,333333333;7,75;-1,583333333;11,75;0,307860262;0,829787234;109,7686375;117,0603675;-7,291729922;103,0488099;108,6660035;-5,617193655;0,449541284;0,491596639;0,078014184;1,454545455;0,184397163;0,846153846;0,092198582;0,461538462;0,021276596;2;0,397163121;0,857142857;0,070921986;0,156028369;0,085106383;0,070921986;0,19858156;0,194444444;0,292682927;0,071428571;0,165680473;1,272727273;0,024630542;0,037037037;0,009345794;0,071428571;0,098039216;0,102941176;0,095890411;0,055555556;0,056179775;0,041994751;0;0;0;4,199475066;7,197943445;14,96249184;-0,059826779;0,269512266;0,209685487;0,039377556;0,292475825;-1,433965674;-1,141489848;0,301227254;73,12030075;109,7686375;117,0603675;-7,291729922;0,548843188;0,334975369;0,150655022;0,087336245;0,650145773;0,248366013;0,21529745;0,099150142;70,50898204;118,4713376;106,3424947;12,12884287;0,568228106;0,378151261;0,127886323;0,103019538;0,559718101;0,269565217;0,141588007;0,068850639;2,611318716;-8,702700047;10,71787274;-19,42057279;-0,019384918;-0,043175891;0,022768699;-0,015683294;0,090427672;-0,021199204;0,073709444;0,030299503
81;Nemanja Nedovic;SG;SRB;191;33;Crvena Zvezda Meridianbet Belgrade;30;10;20;0,333333333;21,8;14,26666667;3,133333333;5,733333333;0,546511628;1,933333333;4,733333333;0,408450704;5,066666667;10,46666667;0,484076433;2,2;2,533333333;0,868421053;0,2;1,666666667;1,866666667;2,633333333;1,7;0,533333333;0,133333333;0,366666667;1,866666667;3,166666667;12,93333333;-0,8;13,2;0,288209607;1,080808081;114,1886151;118,0327869;-3,844171762;121,5620886;111,7287387;9,833349921;0,576433121;0,620289855;0,098484848;1,641025641;0,297979798;1;0,037878788;0,4;0,017676768;1,714285714;0,340909091;1,2;0,078282828;0,128787879;0,095959596;0,032828283;0,185446009;0,168032787;0,344827586;0,084210526;0,166315789;1,549019608;0,010398614;0,007220217;0,014814815;0;0,095785441;0,083665339;0,123404255;0;0,050955414;0,013805004;0,004065041;0,001757469;0;4,83175151;8,071367884;20,85877977;1,441609609;0,699504769;2,141114379;0,130955008;2,823657688;-3,132788582;-0,309130893;0,728646617;73,28576988;114,1886151;118,0327869;-3,844171762;0,572402044;0,337954939;0,145560408;0,096069869;0,609806835;0,291187739;0,161975876;0,118609994;69,01210581;113,3056133;114,6817248;-1,37611154;0,558401639;0,344758065;0,14084507;0,082746479;0,584816754;0,312896406;0,132757266;0,083267871;4,273664066;0,883001818;3,351062039;-2,468060222;0,014000405;-0,006803125;0,004715337;0,01332339;0,024990081;-0,021708666;0,02921861;0,035342123
82;Marko Simonovic;PF;SRB;203;38;Crvena Zvezda Meridianbet Belgrade;11;4;7;0,363636364;7,545454545;2,818181818;1;1,818181818;0,55;0,181818182;1;0,181818182;1,181818182;2,818181818;0,419354839;0,272727273;0,363636364;0,75;0,727272727;0,727272727;1,454545455;0,090909091;0,727272727;0,454545455;0;0;1,545454545;0,363636364;1,181818182;-1,727272727;3,727272727;0,224043716;0,756097561;113,6054422;120,7792208;-7,173778602;83,90199901;110,3697714;-26,46777238;0,451612903;0,46969697;0,12195122;1,6;0,268292683;0,909090909;0,097560976;1;0,048780488;0;0,219512195;0,666666667;0,048780488;0,195121951;0,073170732;0,12195122;0,017241379;0;0;0,1;0,023809524;0,125;0,096385542;0,131578947;0,046511628;0,5;0,142857143;0,05;0,161290323;0,333333333;0,115107914;0,032467532;0;0;0;11,03896104;2,721088435;6,336187615;-0,16598212;0,095712351;-0,070269768;-0,033864949;-5,676582578;-1,139734865;-6,816317443;-0,564437202;70,98591549;113,6054422;120,7792208;-7,173778602;0,531847134;0,43373494;0,142076503;0,071038251;0,673913043;0,321428571;0,23943662;0,11971831;72,09221097;111,1627907;112,7659574;-1,603166749;0,553881808;0,332574032;0,143849206;0,097222222;0,596001666;0,293670886;0,162407532;0,081035642;-1,106295475;2,442651479;8,013263332;-5,570611853;-0,022034674;0,101160908;-0,001772704;-0,026183971;0,077911378;0,027757685;0,077029088;0,038682668
83;Javonte Smart;PG/SG;USA;193;25;Crvena Zvezda Meridianbet Belgrade;12;2;10;0,166666667;17,5;7,166666667;1,916666667;3,25;0,58974359;0,666666667;3,833333333;0,173913043;2,583333333;7,083333333;0,364705882;1,333333333;1,333333333;1;0,416666667;1,583333333;2;1,333333333;1,25;0,333333333;0,166666667;0,333333333;1,25;1,166666667;4,833333333;-3,416666667;8,916666667;0,247113164;0,803738318;107,3490814;120;-12,65091864;95,57174663;111,0608817;-15,48913505;0,411764706;0,467391304;0,056074766;1,666666667;0,261682243;1,142857143;0,046728972;0,8;0,046728972;0;0,38317757;0,585365854;0,065420561;0,140186916;0,046728972;0,093457944;0,110344828;0,074074074;0,2;0,103448276;0,130081301;1,066666667;0,027027027;0,032967033;0,023529412;0;0,098958333;0,113207547;0,088607595;0;0,063660477;0,010666667;0,005847953;0,004854369;0,007352941;4;3,674540682;9,09725151;-0,225293931;0,259561129;0,034267198;0,006527085;-3,139140354;-2,529571632;-5,668711987;-1,171493899;72,5311335;107,3490814;120;-12,65091864;0,551212938;0,281081081;0,143187067;0,094688222;0,576923077;0,354166667;0,13022113;0,117936118;70,73629861;116,9708029;124,0506329;-7,079829992;0,596834264;0,33201581;0,151658768;0,096366509;0,609236234;0,324324324;0,111275964;0,118694362;1,79483489;-9,621721555;-4,050632911;-5,571088643;-0,045621326;-0,050934729;-0,008471701;-0,001678287;-0,032313158;0,029842342;0,018945166;-0,000758244
84;Milos Teodosic;PG;SRB;195;37;Crvena Zvezda Meridianbet Belgrade;27;11;16;0,407407407;21;9,407407407;0,888888889;1,814814815;0,489795918;1,814814815;5,333333333;0,340277778;2,703703704;7,148148148;0,378238342;2,185185185;2,666666667;0,819444444;0,481481481;1,555555556;2,037037037;5,851851852;1,962962963;0,703703704;0,074074074;0,148148148;2,666666667;2,555555556;10,92592593;4,444444444;10,2962963;0,227309894;0,913669065;119,5984704;112,7617149;6,836755508;124,4448931;105,3269413;19,11795187;0,505181347;0,564444444;0,028776978;1,25;0,071942446;1,2;0,075539568;0,666666667;0,003597122;0;0,507194245;1,042553191;0,115107914;0,190647482;0,122302158;0,068345324;0,348785872;0,377777778;0,378640777;0,2125;0,362385321;2,981132075;0,025390625;0,019138756;0,033088235;0;0,087682672;0,070093458;0,103896104;0,040816327;0,055499495;0,01894317;0,002339181;0,002061856;0;7,178464606;6,596558317;17,18021118;1,477851977;0,939128805;2,416980782;0,170510108;3,655373141;-3,838912465;-0,183539324;0,754042397;73,41424185;119,5984704;112,7617149;6,836755508;0,58787594;0,337890625;0,130008177;0,095666394;0,581590675;0,317327766;0,183938687;0,117294235;69,00833197;105,9090909;115,3005464;-9,391455539;0,536248562;0,358862144;0,169216061;0,084130019;0,603316813;0,289473684;0,135142697;0,066592054;4,405909876;13,68937945;-2,538831593;16,22821105;0,051627378;-0,020971519;-0,039207885;0,011536375;-0,021726137;0,027854082;0,04879599;0,050702182
85;Trey Thompkins;PF;USA;208;34;Crvena Zvezda Meridianbet Belgrade;1;0;1;0;10;3;0;1;0;1;2;0,5;1;3;0,333333333;0;0;-;1;0;1;0;0;0;0;0;2;0;0;-20;3;0,136363636;1;78,94736842;175;-96,05263158;90,24314214;147,2520436;-57,00890148;0,5;0,5;0;-;0,333333333;0;0;-;0,666666667;1,5;0;-;-;0;0;0;0;0;-;0;0;0;0,111111111;0;0,2;0;0;0;0;0;0,052631579;0;0;0;0;10;0;5,101088955;-0,007508841;-0,031563916;-0,039072757;-0,156291027;-0,238882332;-4,539762395;-4,778644727;-0,549266981;74,75409836;78,94736842;175;-96,05263158;0,5;0,333333333;0,318181818;0,090909091;0,7;0,7;0,08;0,16;75,08379888;71,42857143;114,0350877;-42,60651629;0,4;0,290322581;0,230769231;0,061538462;0,560344828;0,24137931;0,090909091;0,045454545;-0,329700522;7,518796992;60,96491228;-53,44611529;0,1;0,043010753;0,087412587;0,029370629;0,139655172;0,45862069;-0,010909091;0,114545455
86;Mike Tobey;C;USA;213;30;Crvena Zvezda Meridianbet Belgrade;29;9;20;0,310344828;11,31034483;3,793103448;1,137931034;2,310344828;0,492537313;0,413793103;1,551724138;0,266666667;1,551724138;3,862068966;0,401785714;0,275862069;0,448275862;0,615384615;0,965517241;1,448275862;2,413793103;0,344827586;0,551724138;0,172413793;0,448275862;0,137931034;1,689655172;0,551724138;2,862068966;0,379310345;4,620689655;0,192528736;0,820895522;114,8020654;114,0869565;0,715108883;90,20006836;104,4886167;-14,28854838;0,455357143;0,466101695;0,21641791;1,448275862;0,21641791;0,75862069;0,067164179;0,222222222;0,097014925;1,153846154;0,23880597;0,65625;0,044776119;0,119402985;0,059701493;0,059701493;0,040983607;0,048;0,054794521;0;0,069444444;0,625;0,092105263;0,143884892;0,052287582;0;0,147887324;0,177777778;0,123076923;0,083333333;0,119047619;0,008695652;0,025742574;0,020618557;0,004672897;8,52173913;2,753872633;9,305359556;-0,380796005;0,581837725;0,20104172;0,024517283;-4,061594249;-0,654400985;-4,715995233;-0,550304848;70,85005843;114,8020654;114,0869565;0,715108883;0,553067993;0,368421053;0,13362069;0,077586207;0,577464789;0,302816901;0,157094595;0,106418919;71,34578687;113,7809187;117,0990566;-3,318137876;0,578096948;0,318734793;0,14875191;0,098828324;0,60012087;0,32106599;0,14571287;0,096976706;-0,495728434;1,021146677;-3,012100082;4,033246759;-0,025028955;0,049686259;-0,015131221;-0,021242117;-0,022656082;-0,018249088;0,011381725;0,009442213
87;Nikola Topic;SG;SRB;195;19;Crvena Zvezda Meridianbet Belgrade;2;2;0;1;15,5;3,5;1,5;3;0,5;0;1;0;1,5;4;0,375;0,5;0,5;1;1;0,5;1,5;3,5;1;0,5;0;0;2;1;4,5;-3,5;5;0,172413793;0,7;103,8461538;110,9090909;-7,062937063;128,7401506;109,4975486;19,24260204;0,375;0,4375;0,2;2;0,4;0,5;0;-;0;-;0,2;0;0;0,2;0,2;0;0,291666667;0,125;0,666666667;0,2;0,411764706;3,5;0,071428571;0;0,153846154;0;0,043478261;0,083333333;0;0;0,058823529;0,018181818;0;0;0;7,272727273;3,846153846;9,456940984;0,078375149;0,035271605;0,113646754;0,146640973;-0,480093896;-3,357332723;-3,837426618;-0,56297897;67,64227642;103,8461538;110,9090909;-7,062937063;0,529411765;0,214285714;0,120689655;0,172413793;0,62244898;0,260869565;0,244897959;0,040816327;69,03553299;140;103,5714286;36,42857143;0,676136364;0,486486486;0,145631068;0,145631068;0,524096386;0,409090909;0,166666667;0,096491228;-1,393256572;-36,15384615;7,337662338;-43,49150849;-0,146724599;-0,272200772;-0,024941413;0,026782725;0,098352594;-0,148221344;0,078231293;-0,055674902
88;Billy Baron;SG;USA;188;34;EA7 Emporio Armani Milan;3;2;1;0,666666667;15,66666667;2,333333333;1;2;0,5;0;1,666666667;0;1;3,666666667;0,272727273;0,333333333;0,333333333;1;0;2,333333333;2,333333333;3;2;1,333333333;0;0,333333333;1,666666667;1,333333333;3,666666667;-1,666666667;5,666666667;0,171717172;0,411764706;95,45454545;102,2988506;-6,84430512;80,69211642;94,53109901;-13,83898259;0,272727273;0,318181818;0,058823529;2;0,235294118;1;0,058823529;0;0,058823529;0;0,235294118;0;0;0,352941176;0,235294118;0,117647059;0,264705882;0,222222222;0,272727273;0,4;0,346153846;1,5;0;0;0;0;0,184210526;0,166666667;0,25;0;0,082352941;0,045977011;0;0;0;5,747126437;4,545454545;3,821893357;-0,123704446;0,120391409;-0,003313037;-0,002819606;-5,827405594;1,727237737;-4,100167857;-0,650400821;74,60261392;95,45454545;102,2988506;-6,84430512;0,5;0,234042553;0,151515152;0,060606061;0,585526316;0,210526316;0,243589744;0,141025641;70,86289769;111,627907;89,14728682;22,48062016;0,615384615;0,20754717;0,170212766;0,056737589;0,504385965;0,203125;0,176100629;0,119496855;3,739716229;-16,17336152;13,15156375;-29,32492528;-0,115384615;0,026495383;-0,018697614;0,003868472;0,081140351;0,007401316;0,067489115;0,021528786
89;Giordano Bortolani;SG;ITA;193;24;EA7 Emporio Armani Milan;18;10;8;0,555555556;7,555555556;4,388888889;0,444444444;1,166666667;0,380952381;0,944444444;2,111111111;0,447368421;1,388888889;3,277777778;0,423728814;0,666666667;0,722222222;0,923076923;0,111111111;0,611111111;0,722222222;0,333333333;0,277777778;0,222222222;0,055555556;0,111111111;0,611111111;0,611111111;3,388888889;1,222222222;3,888888889;0,27027027;1,128571429;114,2241379;104,2918455;9,932292437;110,6209117;97,87634527;12,7445664;0,56779661;0,607692308;0,028571429;1;0,142857143;0,6;0,128571429;0,888888889;0,1;1,285714286;0,442857143;1,35483871;0,085714286;0,071428571;0,057142857;0,014285714;0,072289157;0,083333333;0,095238095;0;0,078947368;1,2;0,017241379;0;0,036363636;0;0,087301587;0,112676056;0,063829787;0;0,053719008;0,017167382;0,004830918;0,008;0;4,721030043;4,74137931;20,08927158;0,084912376;0,336764682;0,421677059;0,124022664;1,703324076;-2,741819598;-1,038495522;0,111177712;68,37774776;114,2241379;104,2918455;9,932292437;0,57860262;0,232758621;0,115830116;0,081081081;0,52826087;0,341269841;0,194331984;0,093117409;69,59733093;112,1562952;110,5072464;1,649048848;0,587121212;0,275968992;0,156549521;0,079872204;0,589258114;0,255591054;0,157660521;0,091544819;-1,219583168;2,067842707;-6,215400883;8,28324359;-0,008518592;-0,043210372;-0,040719405;0,001208877;-0,060997245;0,085678787;0,036671463;0,00157259
90;Guglielmo Caruso;C;ITA;208;25;EA7 Emporio Armani Milan;5;3;2;0,6;2,2;1;0;0,2;0;0,2;0,2;1;0,2;0,4;0,5;0,4;0,4;1;0;0,2;0,2;0;0;0,2;0;0;0,4;0,2;1;1,2;0,6;0,125;1,666666667;117,3913043;95,45454545;21,93675889;105,143823;89,72727273;15,41655023;0,75;0,833333333;0,333333333;0;0;-;0;-;0;-;0,333333333;3;0,333333333;0;0;0;0;0;0;0;0;0;0;0;0;-;0,125;0,333333333;0;0;0,066666667;0,045454545;0;0;0;9,090909091;4,347826087;20,95543195;0,000117343;0,036040967;0,036158311;0,131484766;-1,767576335;1,211836624;-0,555739712;0,024157126;85,84758942;117,3913043;95,45454545;21,93675889;0,75;0,142857143;0,25;0,125;0,552631579;0;0,15;0,15;68,88110744;110,0342075;111,2372304;-1,203022894;0,584848485;0,242574257;0,155578301;0,072671443;0,584725537;0,302955665;0,166666667;0,090277778;16,96648199;7,357096822;-15,78268497;23,13978179;0,165151515;-0,099717115;0,094421699;0,052328557;-0,032093958;-0,302955665;-0,016666667;0,059722222
91;Diego Flaccadori;PG/SG;ITA;193;28;EA7 Emporio Armani Milan;26;11;15;0,423076923;14,03846154;4,615384615;1,153846154;2,692307692;0,428571429;0,461538462;1,615384615;0,285714286;1,615384615;4,307692308;0,375;0,923076923;1,038461538;0,888888889;0,038461538;0,961538462;1;1,038461538;0,769230769;0,653846154;0;0,076923077;1,884615385;1,038461538;2,807692308;1,076923077;5,538461538;0,205420827;0,833333333;105,2464229;101,9292605;3,317162443;99,35550358;96,13363825;3,22186533;0,428571429;0,483870968;0,076388889;1,636363636;0,243055556;0,685714286;0,166666667;0,75;0,020833333;1;0,270833333;0,846153846;0,083333333;0,138888889;0,104166667;0,034722222;0,11440678;0,083969466;0,225352113;0;0,157894737;1,35;0,003484321;0,007042254;0;0;0,081433225;0,092592593;0,06870229;0,047619048;0,043771044;0,02733119;0;0;0;7,877813505;4,292527822;7,484273447;-0,192962849;0,893277081;0,700314232;0,076746765;-3,73807702;-0,238927485;-3,977004505;-0,456458156;69,61815163;105,2464229;101,9292605;3,317162443;0,566780822;0,24738676;0,166904422;0,069900143;0,537288136;0,276872964;0,1908646;0,097879282;69,50258834;113,0829016;115,7520981;-2,669196573;0,592668024;0,275382476;0,156840298;0,088151116;0,603297443;0,30070922;0,149623251;0,086114101;0,115563291;-7,836478661;-13,82283768;5,986359017;-0,025887203;-0,027995716;0,010064125;-0,018250974;-0,066009307;-0,023836256;0,04124135;0,011765181
